Date,Open,High,Low,Close,Volume,Adj Close
12/15/14,308.869995,310.859985,293.029999,299.899994,6244700,299.899994
12/8/14,311.570007,316.559998,301.140015,307.320007,3470200,307.320007
12/1/14,338.119995,340.640015,310.839996,312.630005,3994300,312.630005
11/24/14,334.779999,341.26001,331.279999,338.640015,2588600,338.640015
11/17/14,326.440002,338.329987,318.029999,332.630005,3903800,332.630005
11/10/14,300,332.880005,300,327.820007,4271900,327.820007
11/3/14,306.23999,308.01001,292.290009,299.859985,3549900,299.859985
10/27/14,285.700012,305.720001,285.019989,305.459991,5002200,305.459991
10/20/14,302.950012,318.980011,284,287.059998,7751800,287.059998
10/13/14,309.869995,313.200012,293.829987,303.640015,4446000,303.640015
10/6/14,323.5,324.130005,311.380005,311.390015,3075600,311.390015
9/29/14,320.5,325.160004,311.309998,322.73999,2848200,322.73999
9/22/14,328.48999,329.48999,317.640015,323.209991,2934200,323.209991
9/15/14,330.910004,332.76001,319,331.320007,4171800,331.320007
9/8/14,344.540009,345.809998,326.390015,331.190002,3509800,331.190002
9/2/14,339.980011,349.380005,337.160004,346.380005,2598000,346.380005
8/25/14,333.209991,346.670013,332.709991,339.040009,2553200,339.040009
8/18/14,335.480011,337.799988,330.799988,331.589996,2038400,331.589996
8/11/14,318.480011,335,316.880005,333.630005,3328100,333.630005
8/4/14,308.839996,317.320007,308.5,316.799988,2998200,316.799988
7/28/14,324.25,324.820007,304.589996,307.059998,5083600,307.059998
7/21/14,358.100006,364.850006,314.76001,324.01001,6557900,324.01001
7/14/14,347.029999,359.679993,345.359985,358.660004,4065500,358.660004
7/7/14,337.5,347,321.399994,346.200012,4106400,346.200012
6/30/14,324.980011,338.299988,322.23999,337.48999,2617600,337.48999
6/23/14,323.329987,329.730011,321.410004,324.570007,2534900,324.570007
6/16/14,324.859985,338.899994,320.420013,324.200012,4630000,324.200012
6/9/14,331.570007,340.720001,323.529999,326.269989,3670700,326.269989
6/2/14,312.589996,330.880005,303.839996,329.670013,3946000,329.670013
5/27/14,314.410004,314.869995,307.380005,312.549988,3553400,312.549988
5/19/14,295.76001,312.350006,293.809998,312.23999,3083600,312.23999
5/12/14,294.299988,305.600006,290.380005,297.700012,3698900,297.700012
5/5/14,306.369995,310.230011,284.380005,292.23999,4425700,292.23999
4/28/14,304,313.290009,288,308.01001,6680200,308.01001
4/21/14,323.970001,337.5,302.709991,303.829987,7157900,303.829987
4/14/14,317.670013,328.660004,305.5,324.910004,4569000,324.910004
4/7/14,320.98999,332.179993,309.5,311.730011,6425100,311.730011
3/31/14,342.399994,348.299988,315.609985,323,6261400,323
3/24/14,360.089996,361.5,330.880005,338.290009,4638600,338.290009
3/17/14,375.720001,379,358.399994,360.619995,3081100,360.619995
3/10/14,372.690002,383.109985,363.609985,373.73999,3559900,373.73999
3/3/14,358.73999,375.329987,354.480011,372.059998,2911400,372.059998
2/24/14,345.190002,365.869995,343.290009,362.100006,3598000,362.100006
2/18/14,355.279999,355.730011,344.380005,346.76001,4217200,346.76001
2/10/14,361.609985,365,346.320007,357.350006,4190900,357.350006
2/3/14,358.980011,361.799988,337.730011,361.079987,5439000,361.079987
1/27/14,390.5,406.25,357.76001,358.690002,7368400,358.690002
1/21/14,403,408.059998,387.269989,387.600006,3166600,387.600006
1/13/14,397.980011,403.48999,388.450012,399.609985,2993900,399.609985
1/6/14,395.850006,406.890015,388.420013,397.660004,2437100,397.660004
12/30/13,399.410004,402.709991,392.450012,396.440002,2207900,396.440002
12/23/13,403.690002,405.630005,396.25,398.079987,1973800,398.079987
12/16/13,385.029999,404.720001,383.100006,402.200012,3109100,402.200012
12/9/13,388.109985,389.420013,379.5,384.23999,2619700,384.23999
12/2/13,399,399,381.369995,386.950012,2932600,386.950012
11/25/13,373.820007,394.100006,373.179993,393.619995,2593100,393.619995
11/18/13,370.279999,374.5,360.450012,372.309998,2268700,372.309998
11/11/13,350.589996,372.899994,345.679993,369.170013,3205900,369.170013
11/4/13,360.119995,362.869995,341.880005,350.309998,2626200,350.309998
10/28/13,359.920013,366,356.100006,359,3224200,359
10/21/13,329.890015,368.399994,323.799988,363.390015,5439500,363.390015
10/14/13,309.220001,331.890015,305.23999,328.929993,2997800,328.929993
10/7/13,315.23999,315.339996,296.5,310.890015,2643000,310.890015
9/30/13,313.410004,322.920013,311.059998,319.040009,2145400,319.040009
9/23/13,314.01001,319.369995,308.769989,316.01001,1914900,316.01001
9/16/13,299.820007,320.570007,295.26001,316.339996,2940900,316.339996
9/9/13,297.220001,302,296.200012,297.920013,1624200,297.920013
9/3/13,284.730011,298.880005,284.170013,295.859985,2361200,295.859985
8/26/13,290.429993,291.049988,279.329987,280.980011,1749100,280.980011
8/19/13,285.190002,291.5,283.480011,290.01001,1852700,290.01001
8/12/13,295.790009,299.079987,284.5,284.820007,1990600,284.820007
8/5/13,303.399994,303.619995,292.549988,297.26001,2067300,297.26001
7/29/13,311.070007,313,298.899994,304.209991,2726100,304.209991
7/22/13,309.25,313.619995,295.549988,312.01001,4148800,312.01001
7/15/13,307.269989,309.390015,301.869995,305.230011,2594400,305.230011
7/8/13,286.420013,307.549988,286.140015,307.549988,3235800,307.549988
7/1/13,279,286.579987,277.160004,285.880005,2371200,285.880005
6/24/13,271.290009,280.200012,265,277.690002,3011100,277.690002
6/17/13,276.350006,283.339996,269.790009,273.359985,3008500,273.359985
6/10/13,276.679993,282.470001,270.290009,273.98999,2644700,273.98999
6/3/13,268.959991,280.100006,262.950012,276.869995,3050700,276.869995
5/28/13,266.480011,271.910004,264.839996,269.200012,2604000,269.200012
5/20/13,269,271.790009,258.339996,261.73999,2195700,261.73999
5/13/13,262.769989,269.980011,262,269.899994,2348100,269.899994
5/6/13,258.089996,263.649994,252.910004,263.630005,2814600,263.630005
4/29/13,254.899994,259.25,245.75,258.049988,4641400,258.049988
4/22/13,259.350006,275.799988,252.809998,254.809998,5277800,254.809998
4/15/13,271.079987,275.119995,256.600006,260.320007,2867600,260.320007
4/8/13,255.919998,273.269989,255.630005,272.869995,2546300,272.869995
4/1/13,266.980011,267.399994,253.669998,255.479996,2418300,255.479996
3/25/13,258.579987,267.380005,254.5,266.48999,2570800,266.48999
3/18/13,259.299988,261.48999,252.070007,257.75,3025700,257.75
3/11/13,273.429993,277.399994,260.049988,261.820007,3425500,261.820007
3/4/13,265.359985,276.679993,264.140015,274.190002,2601700,274.190002
2/25/13,266.940002,268.690002,255.729996,265.73999,2982600,265.73999
2/19/13,265.910004,274.299988,261.609985,265.420013,3286300,265.420013
2/11/13,263.200012,270.649994,256.600006,265.089996,3816600,265.089996
2/4/13,262.779999,268.029999,255.110001,261.950012,3672300,261.950012
1/28/13,283.779999,284.480011,258.350006,265,8091300,265
1/22/13,271.619995,284.720001,266.649994,283.98999,3257900,283.98999
1/14/13,268,274.5,267.540009,272.119995,2698800,272.119995
1/7/13,262.970001,269.730011,262.299988,267.940002,3092600,267.940002
12/31/12,243.75,260.880005,242.75,259.149994,2828700,259.149994
12/24/12,257.299988,259.5,242.860001,245.179993,2658700,245.179993
12/17/12,249.809998,263.109985,249.259995,256.920013,3365400,256.920013
12/10/12,253.100006,254.779999,246.649994,249.190002,3060800,249.190002
12/3/12,252.539993,255.550003,248.660004,253.270004,2937100,253.270004
11/26/12,240.389999,252.649994,238,252.050003,3815600,252.050003
11/19/12,228.320007,240,227.449997,239.880005,2774700,239.880005
11/12/12,226.589996,229.220001,218.179993,225.229996,3110000,225.229996
11/5/12,232.039993,237.75,224.600006,226.309998,2841300,226.309998
10/31/12,236.320007,238.699997,230.5,232.419998,4025800,232.419998
10/22/12,238.809998,238.949997,222.919998,238.240005,6143600,238.240005
10/15/12,242.850006,250.910004,238.509995,240,3633400,240
10/8/12,257.670013,259.799988,241.889999,242.360001,2971100,242.360001
10/1/12,255.399994,261.899994,249.029999,258.51001,2605900,258.51001
9/24/12,255.220001,258.950012,248.229996,254.320007,3177600,254.320007
9/17/12,261.25,262.839996,256.73999,257.470001,3226200,257.470001
9/10/12,259,264.109985,253.5,261.269989,2911400,261.269989
9/4/12,248.270004,259.420013,244.660004,259.140015,4248500,259.140015
8/27/12,245.789993,250,243,248.270004,2887900,248.270004
8/20/12,241.369995,246.869995,238.199997,245.740005,2617500,245.740005
8/13/12,232.229996,243.350006,231,241.169998,3082100,241.169998
8/6/12,235.559998,238,231.429993,232.75,1767300,232.75
7/30/12,237,240.740005,228.660004,234.970001,3121400,234.970001
7/23/12,224.720001,238.339996,214.949997,237.320007,6484300,237.320007
7/16/12,216.600006,229.389999,213.960007,228.289993,3140700,228.289993
7/9/12,225,227.139999,212.610001,218.389999,2495300,218.389999
7/2/12,229.300003,230.5,224.179993,225.050003,2386900,225.050003
6/25/12,220.300003,228.350006,218,228.350006,3108900,228.350006
6/18/12,217.279999,226.029999,216.729996,222.160004,2712200,222.160004
6/11/12,217.490005,220.869995,212.559998,218.350006,3150700,218.350006
6/4/12,207.399994,221.490005,206.369995,218.479996,3386900,218.479996
5/29/12,214.300003,216.550003,207.110001,208.220001,3916900,208.220001
5/21/12,214.029999,219.979996,211.179993,212.889999,3373800,212.889999
5/14/12,225.600006,230.610001,212.809998,213.850006,4761800,213.850006
5/7/12,222.360001,230.679993,218.199997,227.679993,4078100,227.679993
4/30/12,223.949997,233.839996,223.050003,223.990005,5949100,223.990005
4/23/12,188.990005,228.690002,185.509995,226.850006,8632600,226.850006
4/16/12,189.009995,194.550003,183.649994,189.979996,3624200,189.979996
4/9/12,192.020004,194.199997,185.610001,188.460007,3877600,188.460007
4/2/12,198.020004,202.389999,192.360001,194.389999,5026300,194.389999
3/26/12,196.479996,209.850006,195.5,202.509995,6721700,202.509995
3/19/12,183.449997,196.199997,182.880005,195.039993,5401300,195.039993
3/12/12,184.130005,185.679993,180.300003,185.050003,3957400,185.050003
3/5/12,179,188.380005,178.039993,184.320007,4795700,184.320007
2/27/12,177.539993,184.289993,176.5,179.300003,4672900,179.300003
2/21/12,182.649994,184.75,176.960007,179.130005,5341100,179.130005
2/13/12,187.169998,193.570007,175.139999,182.5,8674900,182.5
2/6/12,186.279999,187.630005,181.759995,185.539993,5775300,185.539993
1/30/12,193.679993,195.630005,172,187.679993,11277900,187.679993
1/23/12,190.789993,196.5,183.820007,195.369995,4819600,195.369995
1/17/12,180.149994,195.940002,178.509995,190.929993,6456000,190.929993
1/9/12,182.759995,184.369995,173.5,178.419998,4456900,178.419998
1/3/12,175.889999,184.649994,174.050003,182.610001,5033300,182.610001
12/27/11,177.729996,178.589996,166.970001,173.100006,4774800,173.100006
12/19/11,182,183.5,172.490005,177.279999,5078300,177.279999
12/12/11,190.029999,191.149994,170.25,181.259995,7835700,181.259995
12/5/11,198.860001,199,188.399994,193.029999,5414200,193.029999
11/28/11,191.649994,199.660004,187.300003,196.029999,7270600,196.029999
11/21/11,193.289993,194.600006,181.509995,182.399994,8555000,182.399994
11/14/11,215.649994,222.350006,197.110001,197.139999,6838200,197.139999
11/7/11,216.839996,220.199997,208.100006,217.389999,4532500,217.389999
10/31/11,215.789993,218.889999,207.429993,216.479996,6271500,216.479996
10/24/11,236.020004,240.470001,196.509995,217.320007,12755400,217.320007
10/17/11,244.289993,246.710007,229.25,234.779999,5040200,234.779999
10/10/11,226.229996,246.710007,224.100006,246.710007,5482900,246.710007
10/3/11,217.009995,227.899994,200.429993,224.740005,7095500,224.740005
9/26/11,227.479996,235.809998,215.210007,216.229996,8799400,216.229996
9/19/11,237.110001,244,219,223.610001,7242600,223.610001
9/12/11,208.75,240.440002,208.649994,239.300003,6684300,239.300003
9/6/11,204.770004,220.639999,204.470001,211.389999,5121000,211.389999
8/29/11,202.820007,217.639999,202.550003,210,5467800,210
8/22/11,182.830002,199.720001,177.100006,199.270004,5597100,199.270004
8/15/11,202.059998,205.279999,177.550003,178.929993,5900400,178.929993
8/8/11,196.399994,205.089996,190.050003,202.300003,8539700,202.300003
8/1/11,225,227.449997,194.839996,202.699997,7435300,202.699997
7/25/11,215.490005,227.199997,210.350006,222.520004,7336900,222.520004
7/18/11,212.529999,220.199997,208.289993,216.520004,3769000,216.520004
7/11/11,216.740005,217.5,209.289993,212.869995,4044800,212.869995
7/5/11,208.759995,218.320007,208.729996,218.279999,3261400,218.279999
6/27/11,194.5,210.270004,194.029999,209.490005,4598300,209.490005
6/20/11,185.960007,195.199997,185.570007,192.550003,3673600,192.550003
6/13/11,186.809998,192.449997,181.589996,186.369995,5300200,186.369995
6/6/11,188.009995,191.759995,185.179993,186.529999,4049300,186.529999
5/31/11,195.940002,198.440002,187.619995,188.320007,3718400,188.320007
5/23/11,195.559998,197.289993,190.880005,194.130005,3652300,194.130005
5/16/11,200.539993,200.899994,191.369995,198.649994,5699500,198.649994
5/9/11,198.339996,206.389999,196.779999,202.559998,5088800,202.559998
5/2/11,196.570007,203.419998,195.369995,197.600006,6132400,197.600006
4/25/11,185.649994,197.800003,180.740005,195.809998,10440400,195.809998
4/18/11,178.380005,185.970001,175.369995,185.889999,3669500,185.889999
4/11/11,184.860001,186.490005,179.020004,180.009995,4141700,180.009995
4/4/11,180.889999,188.270004,180.690002,184.710007,4695300,184.710007
3/28/11,171.800003,183.25,169.25,180.130005,5131000,180.130005
3/21/11,163.369995,173.490005,160.820007,170.979996,4592900,170.979996
3/14/11,166.600006,168.139999,160.589996,161.820007,5615700,161.820007
3/7/11,171.919998,172.089996,163.899994,168.070007,5573800,168.070007
2/28/11,173.910004,175.889999,168.350006,171.669998,5375700,171.669998
2/22/11,183.679993,184.720001,174.389999,177.240005,4991700,177.240005
2/14/11,189.25,191.399994,185.130005,186.5,4036900,186.5
2/7/11,176.149994,189.5,174.770004,189.25,6236300,189.25
1/31/11,170.160004,177.190002,167.410004,175.929993,4875600,175.929993
1/24/11,177.949997,185,166.899994,171.139999,9703200,171.139999
1/18/11,188.660004,191.600006,176.839996,177.419998,5073600,177.419998
1/10/11,185.039993,188.940002,182.509995,188.75,3179800,188.75
1/3/11,181.369995,188.449997,181.210007,185.490005,4436600,185.490005
12/27/10,181.899994,184.550003,179.509995,180,2551500,180
12/20/10,179.270004,185.649994,178.039993,182.589996,4945600,182.589996
12/13/10,176.330002,179,173.089996,177.580002,4465400,177.580002
12/6/10,175.520004,181.470001,173.360001,175.619995,4515800,175.619995
11/29/10,179.990005,181.839996,173.919998,175.679993,6534400,175.679993
11/22/10,165.100006,178.380005,164.619995,177.199997,6730400,177.199997
11/15/10,165.160004,165.350006,156.770004,164.820007,6287000,164.820007
11/8/10,170.839996,173.369995,165.050003,165.679993,5595400,165.679993
11/1/10,164.449997,172.529999,161.520004,170.770004,5644000,170.770004
10/25/10,171.570007,171.990005,164.809998,165.229996,5325000,165.229996
10/18/10,165,170.169998,156.570007,169.130005,9889500,169.130005
10/11/10,154.889999,164.880005,151.399994,164.639999,5911900,164.639999
10/4/10,153.949997,161.210007,152.779999,155.550003,5713500,155.550003
9/27/10,160.220001,161.779999,152.199997,153.710007,7703400,153.710007
9/20/10,148.699997,160.889999,147.350006,160.729996,7652000,160.729996
9/13/10,144.070007,148.979996,143.559998,148.320007,5477400,148.320007
9/7/10,137.559998,142.600006,136.449997,142.440002,4928200,142.440002
8/30/10,126.029999,139.5,122.5,138.789993,5355700,138.789993
8/23/10,127.860001,129.220001,122.25,126.639999,4870000,126.639999
8/16/10,123.610001,130.809998,123.040001,127.760002,5344700,127.760002
8/9/10,128.460007,130,123.550003,124.690002,4935700,124.690002
8/2/10,119.150002,128.470001,117.57,128.320007,6003100,128.320007
7/26/10,118.260002,118.870003,114.510002,117.889999,7531900,117.889999
7/19/10,118.379997,121.25,105.800003,118.870003,14850400,118.870003
7/12/10,117.809998,124.879997,117.32,118.489998,5881400,118.489998
7/6/10,110.650002,117.480003,109,117.260002,5250100,117.260002
6/28/10,118.849998,120.040001,106.010002,109.139999,8245200,109.139999
6/21/10,126.790001,127.480003,116.800003,121,6106100,121
6/14/10,124.239998,127.980003,122.5,125.830002,3948600,125.830002
6/7/10,125.839996,126.610001,115.800003,123.029999,7137200,123.029999
6/1/10,124.970001,129.149994,121.650002,122.769997,4799700,122.769997
5/24/10,122.57,127.599998,118.5,125.459999,5423200,125.459999
5/17/10,128.240005,131.25,117.519997,122.720001,6784700,122.720001
5/10/10,129.729996,136.990005,126.760002,128.529999,5994500,128.529999
5/3/10,137.199997,139.440002,120.599998,124.980003,9979400,124.980003
4/26/10,143.199997,147.729996,136.910004,137.100006,7924000,137.100006
4/19/10,142.350006,151.089996,139.130005,143.630005,10369800,143.630005
4/12/10,140,147.169998,139.119995,142.169998,6871500,142.169998
4/5/10,132.850006,141.330002,130.779999,140.059998,7682400,140.059998
3/29/10,135.369995,138.190002,131.179993,131.809998,6051500,131.809998
3/22/10,130.199997,136.990005,127.199997,135.059998,7413600,135.059998
3/15/10,131.699997,133.710007,128.630005,130.350006,5749300,130.350006
3/8/10,128.300003,134.199997,127.709999,131.820007,6138800,131.820007
3/1/10,118.699997,129.449997,117.529999,128.910004,9222600,128.910004
2/22/10,117.370003,119.800003,115.849998,118.400002,7304000,118.400002
2/16/10,120.059998,120.5,114.82,117.519997,8698300,117.519997
2/8/10,119.379997,121,116,119.660004,8352600,119.660004
2/1/10,123.18,124.860001,113.82,117.389999,19413700,117.389999
1/25/10,122.099998,131.850006,118.120003,125.410004,18622500,125.410004
1/19/10,126.309998,129.199997,120.760002,121.43,9876700,121.43
1/11/10,132.619995,132.800003,125.75,127.139999,10750000,127.139999
1/4/10,136.25,136.610001,128.800003,133.520004,8898200,133.520004
12/28/09,139.75,142.580002,134.520004,134.520004,7150100,134.520004
12/21/09,130.479996,139.699997,130.190002,138.470001,8101500,138.470001
12/14/09,132.5,132.610001,125.650002,128.479996,9158900,128.479996
12/7/09,138,139,129.820007,134.149994,9572600,134.149994
11/30/09,132.190002,145.910004,132.160004,137.580002,12585200,137.580002
11/23/09,131.050003,134.330002,129.880005,131.740005,5922900,131.740005
11/16/09,132.119995,134.559998,127.410004,129.660004,6926100,129.660004
11/9/09,127.110001,132.990005,125.589996,132.970001,8234900,132.970001
11/2/09,118.660004,126.980003,116.25,126.199997,10137700,126.199997
10/26/09,119.209999,125.68,118.209999,118.809998,19119400,118.809998
10/19/09,95.349998,119.650002,91.699997,118.489998,19276100,118.489998
10/12/09,96.169998,97.82,93.07,95.32,5829700,95.32
10/5/09,90.25,96.720001,88.269997,95.709999,7161100,95.709999
9/28/09,91.040001,94.169998,89.580002,89.849998,5625100,89.849998
9/21/09,89.690002,94.5,88.480003,90.519997,5498200,90.519997
9/14/09,83.809998,91.190002,82.790001,90.279999,7155000,90.279999
9/8/09,79.860001,84.900002,78.870003,84.540001,6710900,84.540001
8/31/09,81.93,82.419998,77.510002,78.870003,5366800,78.870003
8/24/09,85.169998,86.339996,82.57,82.760002,4349200,82.760002
8/17/09,81.160004,85.059998,80.25,85,5889800,85
8/10/09,85.010002,86.599998,82.449997,83.580002,5144400,83.580002
8/3/09,86.559998,88.199997,83.019997,85.32,6088200,85.32
7/27/09,86.239998,87.25,82.599998,85.760002,7939400,85.760002
7/20/09,86.269997,94.400002,85.5,86.489998,11496300,86.489998
7/13/09,78.07,86.5,78.010002,85.849998,5869200,85.849998
7/6/09,78.449997,78.889999,75.410004,77.629997,6947300,77.629997
6/29/09,83.870003,84.919998,78.510002,79.32,7113700,79.32
6/22/09,82.410004,84.139999,76.25,83.879997,7875400,83.879997
6/15/09,82.830002,84.300003,80.639999,82.959999,5908800,82.959999
6/8/09,86.75,88.559998,82.010002,84.080002,5476700,84.080002
